WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,FavRank,FavOdd,GapRank,GapOdd,TotalSets,TotalWgames,TotalLgames,TotalGames,SumOdd,SumRank,Month
32,Budapest,Gaz de France Budapest Grand Prix,2009-07-07,International,Outdoor,Clay,1st Round,3,Garbin T.,Fichman S.,66.0,203.0,937.0,281.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,0.0,0.0,137.0,1.92,2.0,12.0,5.0,17.0,4.58,269.0,7
32,Budapest,Gaz de France Budapest Grand Prix,2009-07-08,International,Outdoor,Clay,1st Round,3,Schnyder P.,Petkovic A.,21.0,97.0,2113.0,699.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,0.0,0.0,76.0,2.5,2.0,13.0,9.0,22.0,5.0,118.0,7
32,Budapest,Gaz de France Budapest Grand Prix,2009-07-08,International,Outdoor,Clay,2nd Round,3,Martic P.,Koryttseva M.,135.0,88.0,472.0,765.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.72,2.0,1.0,0.0,47.0,0.28,2.0,12.0,5.0,17.0,3.72,223.0,7
32,Budapest,Gaz de France Budapest Grand Prix,2009-07-08,International,Outdoor,Clay,2nd Round,3,Gallovits E.,Bammer S.,114.0,30.0,585.0,1660.0,4.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,2.75,1.4,1.0,1.0,84.0,1.35,3.0,17.0,13.0,30.0,4.15,144.0,7
32,Budapest,Gaz de France Budapest Grand Prix,2009-07-09,International,Outdoor,Clay,2nd Round,3,Bacsinszky T.,Mayr P.,115.0,71.0,572.0,877.0,0.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.5,2.5,1.0,0.0,44.0,1.0,3.0,12.0,13.0,25.0,4.0,186.0,7
32,Budapest,Gaz de France Budapest Grand Prix,2009-07-09,International,Outdoor,Clay,2nd Round,3,Kleybanova A.,Bondarenko K.,35.0,72.0,1485.0,870.0,4.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.4,2.75,0.0,0.0,37.0,1.35,3.0,16.0,14.0,30.0,4.15,107.0,7
32,Budapest,Gaz de France Budapest Grand Prix,2009-07-09,International,Outdoor,Clay,2nd Round,3,Szavay A.,Garbin T.,37.0,66.0,1474.0,937.0,7.0,6.0,5.0,7.0,7.0,5.0,2.0,1.0,Completed,1.25,3.75,0.0,0.0,29.0,2.5,3.0,19.0,18.0,37.0,5.0,103.0,7
32,Budapest,Gaz de France Budapest Grand Prix,2009-07-11,International,Outdoor,Clay,Quarterfinals,3,Schnyder P.,Kleybanova A.,21.0,35.0,2113.0,1485.0,5.0,7.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.53,2.37,0.0,0.0,14.0,0.8400000000000001,3.0,18.0,14.0,32.0,3.9,56.0,7
32,Budapest,Gaz de France Budapest Grand Prix,2009-07-11,International,Outdoor,Clay,Semifinals,3,Szavay A.,Bondarenko A.,37.0,36.0,1474.0,1476.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.25,1.0,0.0,1.0,0.6799999999999999,2.0,12.0,3.0,15.0,3.82,73.0,7
32,Budapest,Gaz de France Budapest Grand Prix,2009-07-11,International,Outdoor,Clay,Semifinals,3,Schnyder P.,Gallovits E.,21.0,114.0,2113.0,585.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.0,0.0,0.0,93.0,1.64,2.0,12.0,6.0,18.0,4.36,135.0,7
32,Budapest,Gaz de France Budapest Grand Prix,2009-07-12,International,Outdoor,Clay,The Final,3,Szavay A.,Schnyder P.,37.0,21.0,1474.0,2113.0,2.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.57,2.25,1.0,0.0,16.0,0.6799999999999999,3.0,14.0,12.0,26.0,3.82,58.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-13,International,Outdoor,Clay,1st Round,3,Govortsova O.,Camerin M.E.,69.0,100.0,885.0,688.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.0,0.0,0.0,31.0,0.28,2.0,12.0,6.0,18.0,3.72,169.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-13,International,Outdoor,Clay,1st Round,3,Lepchenko V.,Dentoni C.,88.0,149.0,753.0,434.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,0.0,0.0,61.0,1.35,2.0,12.0,5.0,17.0,4.15,237.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-13,International,Outdoor,Clay,1st Round,3,Vinci R.,Dominguez Lino L.,46.0,83.0,1284.0,778.0,4.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,1.28,3.5,0.0,0.0,37.0,2.22,3.0,17.0,16.0,33.0,4.78,129.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Shvedova Y.,Vierin N.,65.0,207.0,941.0,272.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.16,4.5,0.0,0.0,142.0,3.34,2.0,12.0,5.0,17.0,5.66,272.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Garbin T.,Gallovits E.,66.0,93.0,907.0,713.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.4,2.75,0.0,0.0,27.0,1.35,2.0,13.0,9.0,22.0,4.15,159.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Mayr P.,Savchuk O.,72.0,170.0,877.0,358.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.67,2.25,0.0,0.0,98.0,0.5800000000000001,2.0,12.0,8.0,20.0,3.92,242.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Groenefeld A.L.,Dulko G.,54.0,40.0,1102.0,1399.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.75,1.4,1.0,1.0,14.0,1.35,2.0,12.0,5.0,17.0,4.15,94.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Rus A.,Floris A.,112.0,221.0,607.0,250.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.0,0.0,0.0,109.0,2.78,2.0,13.0,10.0,23.0,5.22,333.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Makarova E.,Craybas J.,41.0,74.0,1391.0,859.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.3,3.4,0.0,0.0,33.0,2.1,2.0,12.0,4.0,16.0,4.7,115.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Pennetta F.,Parra Santonja A.,15.0,150.0,2930.0,433.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.08,7.0,0.0,0.0,135.0,5.92,2.0,12.0,5.0,17.0,8.08,165.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-14,International,Outdoor,Clay,1st Round,3,Errani S.,Koryttseva M.,47.0,106.0,1280.0,635.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,0.0,0.0,59.0,1.35,2.0,12.0,8.0,20.0,4.15,153.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-15,International,Outdoor,Clay,1st Round,3,Schnyder P.,Pivovarova A.,19.0,189.0,2311.0,304.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.16,4.5,0.0,0.0,170.0,3.34,2.0,12.0,4.0,16.0,5.66,208.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-15,International,Outdoor,Clay,2nd Round,3,Govortsova O.,Makarova E.,69.0,41.0,885.0,1391.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.75,1.4,1.0,1.0,28.0,1.35,2.0,12.0,4.0,16.0,4.15,110.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-15,International,Outdoor,Clay,2nd Round,3,Garbin T.,Martinez-Sanchez M.J.,66.0,42.0,907.0,1372.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.62,1.44,1.0,1.0,24.0,1.1800000000000002,2.0,12.0,5.0,17.0,4.0600000000000005,108.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-15,International,Outdoor,Clay,2nd Round,3,Pennetta F.,Vinci R.,15.0,46.0,2930.0,1284.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,0.0,0.0,31.0,1.64,2.0,13.0,6.0,19.0,4.36,61.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-16,International,Outdoor,Clay,2nd Round,3,Errani S.,Mayr P.,47.0,72.0,1280.0,877.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.4,2.75,0.0,0.0,25.0,1.35,2.0,13.0,7.0,20.0,4.15,119.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-16,International,Outdoor,Clay,2nd Round,3,Groenefeld A.L.,Rus A.,54.0,112.0,1102.0,607.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,0.0,0.0,58.0,2.22,2.0,13.0,9.0,22.0,4.78,166.0,7
33,Palermo,Internazionali Femminili di Tennis di Palermo,2009-07-16,International,Outdoor,Clay,2nd Round,3,Schnyder P.,Llagostera Vives N.,19.0,104.0,2311.0,640.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.0,0.0,0.0,85.0,2.78,2.0,12.0,4.0,16.0,5.22,123.0,7
34,Prague,ECM Prague Open,2009-07-13,International,Outdoor,Clay,1st Round,3,Zahlavova Strycova B.,Kucova K.,121.0,110.0,550.0,610.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.0,1.0,0.0,11.0,0.28,2.0,13.0,9.0,22.0,3.72,231.0,7
34,Prague,ECM Prague Open,2009-07-13,International,Outdoor,Clay,1st Round,3,Schiavone F.,Peer S.,30.0,58.0,1711.0,1000.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,0.0,0.0,28.0,0.6799999999999999,2.0,13.0,8.0,21.0,3.82,88.0,7
34,Prague,ECM Prague Open,2009-07-14,International,Outdoor,Clay,1st Round,3,Voegele S.,Martic P.,94.0,151.0,711.0,428.0,3.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,2.0,1.72,0.0,1.0,57.0,0.28,3.0,15.0,13.0,28.0,3.72,245.0,7
34,Prague,ECM Prague Open,2009-07-14,International,Outdoor,Clay,1st Round,3,Hradecka L.,Pervak K.,56.0,160.0,1037.0,384.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,0.0,0.0,104.0,2.22,2.0,12.0,5.0,17.0,4.78,216.0,7
34,Prague,ECM Prague Open,2009-07-14,International,Outdoor,Clay,1st Round,3,Bondarenko K.,Bondarenko A.,68.0,34.0,898.0,1576.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,2.62,1.44,1.0,1.0,34.0,1.1800000000000002,2.0,12.0,4.0,16.0,4.0600000000000005,102.0,7
34,Prague,ECM Prague Open,2009-07-14,International,Outdoor,Clay,1st Round,3,Kudryavtseva A.,Vaidisova N.,95.0,141.0,709.0,461.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.83,1.83,0.0,0.5,46.0,0.0,2.0,13.0,7.0,20.0,3.66,236.0,7
34,Prague,ECM Prague Open,2009-07-15,International,Outdoor,Clay,2nd Round,3,Schiavone F.,Hercog P.,30.0,86.0,1711.0,761.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,0.0,0.0,56.0,1.0,2.0,12.0,4.0,16.0,4.0,116.0,7
34,Prague,ECM Prague Open,2009-07-16,International,Outdoor,Clay,2nd Round,3,Diyas Z.,Kvitova P.,295.0,63.0,154.0,947.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,5.0,1.14,1.0,1.0,232.0,3.86,2.0,12.0,6.0,18.0,6.14,358.0,7
34,Prague,ECM Prague Open,2009-07-16,International,Outdoor,Clay,2nd Round,3,Bacsinszky T.,Voegele S.,102.0,94.0,656.0,711.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.61,2.2,1.0,0.0,8.0,0.5900000000000001,2.0,12.0,5.0,17.0,3.810000000000001,196.0,7
34,Prague,ECM Prague Open,2009-07-17,International,Outdoor,Clay,Quarterfinals,3,Schiavone F.,Bondarenko K.,30.0,68.0,1711.0,898.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.28,3.5,0.0,0.0,38.0,2.22,2.0,12.0,2.0,14.0,4.78,98.0,7
35,Bad Gastein,Gastein Ladies,2009-07-21,International,Outdoor,Clay,1st Round,3,Zahlavova Strycova B.,Zahlavova S.,127.0,116.0,510.0,568.0,6.0,1.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.83,1.83,1.0,0.5,11.0,0.0,3.0,14.0,11.0,25.0,3.66,243.0,7
35,Bad Gastein,Gastein Ladies,2009-07-21,International,Outdoor,Clay,1st Round,3,Mayr P.,Dominguez Lino L.,75.0,94.0,833.0,709.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.83,1.83,0.0,0.5,19.0,0.0,2.0,12.0,6.0,18.0,3.66,169.0,7
35,Bad Gastein,Gastein Ladies,2009-07-21,International,Outdoor,Clay,1st Round,3,Cornet A.,Duque Marino M.,28.0,131.0,1741.0,493.0,4.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.28,3.5,0.0,0.0,103.0,2.22,3.0,17.0,16.0,33.0,4.78,159.0,7
35,Bad Gastein,Gastein Ladies,2009-07-21,International,Outdoor,Clay,1st Round,3,Llagostera Vives N.,Hradecka L.,102.0,69.0,660.0,891.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.62,1.44,1.0,1.0,33.0,1.1800000000000002,2.0,12.0,4.0,16.0,4.0600000000000005,171.0,7
35,Bad Gastein,Gastein Ladies,2009-07-21,International,Outdoor,Clay,1st Round,3,Rybarikova M.,Koryttseva M.,46.0,126.0,1280.0,521.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.57,2.25,0.0,0.0,80.0,0.6799999999999999,2.0,12.0,4.0,16.0,3.82,172.0,7
35,Bad Gastein,Gastein Ladies,2009-07-21,International,Outdoor,Clay,1st Round,3,Peer S.,Schiechtl T.,62.0,399.0,960.0,97.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.07,7.5,0.0,0.0,337.0,6.43,2.0,12.0,7.0,19.0,8.57,461.0,7
35,Bad Gastein,Gastein Ladies,2009-07-21,International,Outdoor,Clay,1st Round,3,Hladikova T.,Klaffner M.,258.0,263.0,192.0,184.0,6.0,4.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,2.5,1.5,0.0,1.0,5.0,1.0,3.0,14.0,14.0,28.0,4.0,521.0,7
35,Bad Gastein,Gastein Ladies,2009-07-22,International,Outdoor,Clay,2nd Round,3,Rybarikova M.,Parmentier P.,46.0,120.0,1280.0,537.0,6.0,3.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.4,2.75,0.0,0.0,74.0,1.35,3.0,16.0,13.0,29.0,4.15,166.0,7
35,Bad Gastein,Gastein Ladies,2009-07-22,International,Outdoor,Clay,2nd Round,3,Shvedova Y.,Peer S.,57.0,62.0,1009.0,960.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.72,2.0,0.0,0.0,5.0,0.28,2.0,12.0,3.0,15.0,3.72,119.0,7
35,Bad Gastein,Gastein Ladies,2009-07-22,International,Outdoor,Clay,2nd Round,3,Meusburger Y.,Malek T.,159.0,77.0,395.0,800.0,6.0,2.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,2.75,1.4,1.0,1.0,82.0,1.35,3.0,14.0,12.0,26.0,4.15,236.0,7
35,Bad Gastein,Gastein Ladies,2009-07-23,International,Outdoor,Clay,2nd Round,3,Olaru I.,Bammer S.,66.0,22.0,925.0,1870.0,4.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,3.5,1.28,1.0,1.0,44.0,2.22,3.0,16.0,9.0,25.0,4.78,88.0,7
35,Bad Gastein,Gastein Ladies,2009-07-24,International,Outdoor,Clay,Quarterfinals,3,Petkovic A.,Groenefeld A.L.,98.0,50.0,699.0,1192.0,6.0,7.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,3.25,1.33,1.0,1.0,48.0,1.92,3.0,18.0,11.0,29.0,4.58,148.0,7
35,Bad Gastein,Gastein Ladies,2009-07-24,International,Outdoor,Clay,Quarterfinals,3,Olaru I.,Rybarikova M.,66.0,46.0,925.0,1280.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.9,1.8,1.0,1.0,20.0,0.0999999999999998,2.0,12.0,8.0,20.0,3.7,112.0,7
35,Bad Gastein,Gastein Ladies,2009-07-24,International,Outdoor,Clay,Quarterfinals,3,Shvedova Y.,Meusburger Y.,57.0,159.0,1009.0,395.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.33,0.0,0.0,102.0,3.13,2.0,12.0,5.0,17.0,5.53,216.0,7
35,Bad Gastein,Gastein Ladies,2009-07-24,International,Outdoor,Clay,Quarterfinals,3,Cornet A.,Zahlavova Strycova B.,28.0,127.0,1741.0,510.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,1.53,2.37,0.0,0.0,99.0,0.8400000000000001,3.0,14.0,12.0,26.0,3.9,155.0,7
35,Bad Gastein,Gastein Ladies,2009-07-25,International,Outdoor,Clay,Semifinals,3,Petkovic A.,Shvedova Y.,98.0,57.0,699.0,1009.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,2.87,1.38,1.0,1.0,41.0,1.4900000000000002,2.0,12.0,3.0,15.0,4.25,155.0,7
35,Bad Gastein,Gastein Ladies,2009-07-26,International,Outdoor,Clay,The Final,3,Petkovic A.,Olaru I.,98.0,66.0,699.0,925.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.83,1.83,1.0,0.5,32.0,0.0,2.0,12.0,5.0,17.0,3.66,164.0,7
36,Portoroz,Banka Koper Slovenia Open,2009-07-20,International,Outdoor,Hard,1st Round,3,De Los Rios R.,Kutuzova V.,92.0,78.0,716.0,798.0,5.0,7.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,3.0,1.36,1.0,1.0,14.0,1.64,3.0,18.0,17.0,35.0,4.36,170.0,7
36,Portoroz,Banka Koper Slovenia Open,2009-07-20,International,Outdoor,Hard,1st Round,3,Zakopalova K.,Zec Peskiric M.,118.0,101.0,546.0,683.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.0,1.0,0.0,17.0,0.28,2.0,12.0,6.0,18.0,3.72,219.0,7
36,Portoroz,Banka Koper Slovenia Open,2009-07-21,International,Outdoor,Hard,1st Round,3,Dushevina V.,Garbin T.,49.0,56.0,1259.0,1035.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.37,0.0,0.0,7.0,0.8400000000000001,2.0,12.0,3.0,15.0,3.9,105.0,7
36,Portoroz,Banka Koper Slovenia Open,2009-07-21,International,Outdoor,Hard,1st Round,3,Pervak K.,Goerges J.,157.0,89.0,400.0,723.0,6.0,4.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,2.37,1.53,1.0,1.0,68.0,0.8400000000000001,3.0,16.0,12.0,28.0,3.9,246.0,7
36,Portoroz,Banka Koper Slovenia Open,2009-07-21,International,Outdoor,Hard,1st Round,3,Brianti A.,Hercog P.,106.0,80.0,636.0,785.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,2.62,1.44,1.0,1.0,26.0,1.1800000000000002,2.0,13.0,9.0,22.0,4.0600000000000005,186.0,7
36,Portoroz,Banka Koper Slovenia Open,2009-07-21,International,Outdoor,Hard,1st Round,3,Kvitova P.,Voskoboeva G.,60.0,97.0,975.0,699.0,4.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.36,3.0,0.0,0.0,37.0,1.64,3.0,17.0,15.0,32.0,4.36,157.0,7
36,Portoroz,Banka Koper Slovenia Open,2009-07-22,International,Outdoor,Hard,2nd Round,3,Safina D.,Pervak K.,1.0,157.0,10521.0,400.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.01,15.0,0.0,0.0,156.0,13.99,2.0,12.0,3.0,15.0,16.01,158.0,7
36,Portoroz,Banka Koper Slovenia Open,2009-07-26,International,Outdoor,Hard,The Final,3,Safina D.,Errani S.,1.0,38.0,10521.0,1440.0,6.0,7.0,6.0,1.0,7.0,5.0,2.0,1.0,Completed,1.11,6.0,0.0,0.0,37.0,4.89,3.0,19.0,13.0,32.0,7.11,39.0,7
37,Istanbul,Istanbul Cup,2009-07-27,International,Outdoor,Clay,1st Round,3,Rezai A.,Kutuzova V.,38.0,79.0,1427.0,798.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.25,3.75,0.0,0.0,41.0,2.5,2.0,13.0,8.0,21.0,5.0,117.0,7
37,Istanbul,Istanbul Cup,2009-07-27,International,Outdoor,Clay,1st Round,3,Govortsova O.,Pironkova T.,68.0,86.0,905.0,760.0,6.0,2.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,1.72,2.0,0.0,0.0,18.0,0.28,3.0,17.0,13.0,30.0,3.72,154.0,7
37,Istanbul,Istanbul Cup,2009-07-27,International,Outdoor,Clay,1st Round,3,Ozgen P.,Rus A.,393.0,111.0,100.0,571.0,6.0,3.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,4.33,1.2,1.0,1.0,282.0,3.13,3.0,18.0,12.0,30.0,5.53,504.0,7
37,Istanbul,Istanbul Cup,2009-07-27,International,Outdoor,Clay,1st Round,3,Camerin M.E.,Senoglu I.,90.0,942.0,744.0,12.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.06,8.0,0.0,0.0,852.0,6.94,2.0,12.0,2.0,14.0,9.06,1032.0,7
37,Istanbul,Istanbul Cup,2009-07-28,International,Outdoor,Clay,1st Round,3,Radwanska U.,Voegele S.,71.0,75.0,883.0,833.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.83,1.83,0.0,0.5,4.0,0.0,2.0,13.0,8.0,21.0,3.66,146.0,7
37,Istanbul,Istanbul Cup,2009-07-28,International,Outdoor,Clay,1st Round,3,Petkovic A.,Zahlavova S.,61.0,112.0,973.0,568.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,0.0,0.0,51.0,1.64,2.0,12.0,3.0,15.0,4.36,173.0,7
37,Istanbul,Istanbul Cup,2009-07-28,International,Outdoor,Clay,1st Round,3,Koryttseva M.,Zvonareva V.,127.0,7.0,521.0,5400.0,6.0,2.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,8.0,1.06,1.0,1.0,120.0,6.94,3.0,13.0,12.0,25.0,9.06,134.0,7
37,Istanbul,Istanbul Cup,2009-07-29,International,Outdoor,Clay,2nd Round,3,Dushevina V.,Camerin M.E.,49.0,90.0,1229.0,744.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.44,2.62,0.0,0.0,41.0,1.1800000000000002,2.0,12.0,1.0,13.0,4.0600000000000005,139.0,7
37,Istanbul,Istanbul Cup,2009-07-29,International,Outdoor,Clay,2nd Round,3,Domachowska M.,Rezai A.,145.0,38.0,438.0,1427.0,6.0,3.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,4.0,1.22,1.0,1.0,107.0,2.78,3.0,16.0,13.0,29.0,5.22,183.0,7
37,Istanbul,Istanbul Cup,2009-07-30,International,Outdoor,Clay,2nd Round,3,Medina Garrigues A.,Ozgen P.,21.0,393.0,2040.0,100.0,2.0,6.0,6.0,2.0,6.0,0.0,2.0,1.0,Completed,1.06,8.0,0.0,0.0,372.0,6.94,3.0,14.0,8.0,22.0,9.06,414.0,7
37,Istanbul,Istanbul Cup,2009-07-31,International,Outdoor,Clay,Quarterfinals,3,Bacsinszky T.,Radwanska U.,85.0,71.0,762.0,883.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.53,2.37,1.0,0.0,14.0,0.8400000000000001,2.0,12.0,1.0,13.0,3.9,156.0,7
37,Istanbul,Istanbul Cup,2009-07-31,International,Outdoor,Clay,Quarterfinals,3,Dushevina V.,Medina Garrigues A.,49.0,21.0,1229.0,2040.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.25,1.0,0.0,28.0,0.6799999999999999,2.0,12.0,3.0,15.0,3.82,70.0,7
37,Istanbul,Istanbul Cup,2009-08-01,International,Outdoor,Clay,Semifinals,3,Hradecka L.,Petkovic A.,70.0,61.0,891.0,973.0,6.0,7.0,7.0,5.0,7.0,5.0,2.0,1.0,Completed,3.5,1.28,1.0,1.0,9.0,2.22,3.0,20.0,17.0,37.0,4.78,131.0,8
38,Stanford,Bank of the West Classic,2009-07-27,Premier,Outdoor,Hard,1st Round,3,Radwanska A.,Cirstea S.,13.0,29.0,2981.0,1726.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.28,3.5,0.0,0.0,16.0,2.22,2.0,12.0,1.0,13.0,4.78,42.0,7
38,Stanford,Bank of the West Classic,2009-07-27,Premier,Outdoor,Hard,1st Round,3,Petrova N.,Mattek-Sands B.,10.0,125.0,3290.0,526.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.14,5.0,0.0,0.0,115.0,3.86,3.0,15.0,12.0,27.0,6.14,135.0,7
38,Stanford,Bank of the West Classic,2009-07-28,Premier,Outdoor,Hard,1st Round,3,Sharapova M.,Sugiyama A.,62.0,57.0,970.0,1038.0,6.0,4.0,6.0,7.0,6.0,1.0,2.0,1.0,Completed,1.14,5.0,1.0,0.0,5.0,3.86,3.0,18.0,12.0,30.0,6.14,119.0,7
38,Stanford,Bank of the West Classic,2009-07-28,Premier,Outdoor,Hard,1st Round,3,Bartoli M.,Morita A.,14.0,65.0,2955.0,946.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.16,4.5,0.0,0.0,51.0,3.34,2.0,13.0,9.0,22.0,5.66,79.0,7
38,Stanford,Bank of the West Classic,2009-07-28,Premier,Outdoor,Hard,1st Round,3,Hantuchova D.,Wozniak A.,27.0,37.0,1799.0,1459.0,6.0,4.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.72,2.0,0.0,0.0,10.0,0.28,3.0,17.0,15.0,32.0,3.72,64.0,7
38,Stanford,Bank of the West Classic,2009-07-28,Premier,Outdoor,Hard,1st Round,3,Kirilenko M.,Chakvetadze A.,52.0,50.0,1114.0,1200.0,6.0,4.0,5.0,7.0,7.0,6.0,2.0,1.0,Completed,2.1,1.66,1.0,1.0,2.0,0.4400000000000001,3.0,18.0,17.0,35.0,3.76,102.0,7
38,Stanford,Bank of the West Classic,2009-07-28,Premier,Outdoor,Hard,1st Round,3,Stosur S.,Cibulkova D.,20.0,12.0,2045.0,3151.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.1,1.0,0.0,8.0,0.4400000000000001,2.0,12.0,7.0,19.0,3.76,32.0,7
